query	target	identity	alignment_length	mismatches	gap_openings	query_start	query_end	target_start	target_end	evalue	bit_score	genome_id	query_gene	target_info	target_location	strand	start	end	locus_tag	chr_id	midpoint	queryGenes_locus	locusTag_locus	set_queryGenes_locus	start_min	end_max	set_locusTag_locus	variant	Info	Cluster
AYG21320.1|CP032667.1	CP007594.1_cds_AKF23082.1_4300	0.935	783	51	0	1	783	1	783	2.515e-166	514	GCA_000987875.1	yihW	lcl|CP007594.1_cds_AKF23082.1_4300 [locus_tag=DP32_22595] [protein=DeoR faimly transcriptional regulator] [protein_id=AKF23082.1] [location=4497555..4498340] [gbkey=CDS]	4497555..4498340	+	4497555	4498340	DP32_22595	CP007594.1	4497947.5	ompL/yihO/yihP/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	DP32_22545/DP32_22550/DP32_22550/DP32_22555/DP32_22555/DP32_22560/DP32_22570/DP32_22575/DP32_22580/DP32_22585/DP32_22590/DP32_22595	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	4485718	4498340	DP32_22545~DP32_22550~DP32_22555~DP32_22560~DP32_22570~DP32_22575~DP32_22580~DP32_22585~DP32_22590~DP32_22595	long		2 (A)
AYG21329.1|CP032667.1	CP008697.1_cds_ALV66931.1_132	0.965	690	24	0	1	690	1	690	1.2329999999999999e-151	469	GCA_001485455.1	ompL	lcl|CP008697.1_cds_ALV66931.1_132 [gene=ompL] [locus_tag=FH07_01565] [protein=porin] [protein_id=ALV66931.1] [location=complement(157324..158016)] [gbkey=CDS]	complement(157324..158016)	-	157324	158016	FH07_01565	CP008697.1	157670.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	FH07_01565/FH07_01570/FH07_01570/FH07_01575/FH07_01575/FH07_01580/FH07_01590/FH07_01595/FH07_01600/FH07_01605/FH07_01610/FH07_01615	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	157324	169951	FH07_01565~FH07_01570~FH07_01575~FH07_01580~FH07_01590~FH07_01595~FH07_01600~FH07_01605~FH07_01610~FH07_01615	long		5 (F)
AYG21328.1|CP032667.1	CP008697.1_cds_ALV66932.1_133	0.953	1401	66	0	1	1401	1	1401	5.379e-309	937	GCA_001485455.1	yihO	lcl|CP008697.1_cds_ALV66932.1_133 [locus_tag=FH07_01570] [protein=sugar transporter] [protein_id=ALV66932.1] [location=complement(158083..159486)] [gbkey=CDS]	complement(158083..159486)	-	158083	159486	FH07_01570	CP008697.1	158784.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	FH07_01565/FH07_01570/FH07_01570/FH07_01575/FH07_01575/FH07_01580/FH07_01590/FH07_01595/FH07_01600/FH07_01605/FH07_01610/FH07_01615	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	157324	169951	FH07_01565~FH07_01570~FH07_01575~FH07_01580~FH07_01590~FH07_01595~FH07_01600~FH07_01605~FH07_01610~FH07_01615	long		5 (F)
AYG21328.1|CP032667.1	CP008697.1_cds_ALV66933.1_134	0.681	1368	432	0	1	1356	10	1377	3.252000000000001e-199	620	GCA_001485455.1	yihO	lcl|CP008697.1_cds_ALV66933.1_134 [locus_tag=FH07_01575] [protein=membrane protein] [protein_id=ALV66933.1] [location=complement(159529..160917)] [gbkey=CDS]	complement(159529..160917)	-	159529	160917	FH07_01575	CP008697.1	160223.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	FH07_01565/FH07_01570/FH07_01570/FH07_01575/FH07_01575/FH07_01580/FH07_01590/FH07_01595/FH07_01600/FH07_01605/FH07_01610/FH07_01615	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	157324	169951	FH07_01565~FH07_01570~FH07_01575~FH07_01580~FH07_01590~FH07_01595~FH07_01600~FH07_01605~FH07_01610~FH07_01615	long		5 (F)
AYG21326.1|CP032667.1	CP008697.1_cds_ALV66934.1_135	1.0	2034	0	0	1	2034	1	2034	0.0	1457	GCA_001485455.1	yihQ	lcl|CP008697.1_cds_ALV66934.1_135 [locus_tag=FH07_01580] [protein=hypothetical protein] [protein_id=ALV66934.1] [location=complement(160963..162999)] [gbkey=CDS]	complement(160963..162999)	-	160963	162999	FH07_01580	CP008697.1	161981.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	FH07_01565/FH07_01570/FH07_01570/FH07_01575/FH07_01575/FH07_01580/FH07_01590/FH07_01595/FH07_01600/FH07_01605/FH07_01610/FH07_01615	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	157324	169951	FH07_01565~FH07_01570~FH07_01575~FH07_01580~FH07_01590~FH07_01595~FH07_01600~FH07_01605~FH07_01610~FH07_01615	long		5 (F)
AYG21325.1|CP032667.1	CP008697.1_cds_ALV66936.1_137	0.959	894	37	0	25	918	1	894	1.87e-196	603	GCA_001485455.1	yihR	lcl|CP008697.1_cds_ALV66936.1_137 [locus_tag=FH07_01590] [protein=aldose epimerase] [protein_id=ALV66936.1] [location=complement(164043..164945)] [gbkey=CDS]	complement(164043..164945)	-	164043	164945	FH07_01590	CP008697.1	164494.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	FH07_01565/FH07_01570/FH07_01570/FH07_01575/FH07_01575/FH07_01580/FH07_01590/FH07_01595/FH07_01600/FH07_01605/FH07_01610/FH07_01615	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	157324	169951	FH07_01565~FH07_01570~FH07_01575~FH07_01580~FH07_01590~FH07_01595~FH07_01600~FH07_01605~FH07_01610~FH07_01615	long		5 (F)
AYG21324.1|CP032667.1	CP008697.1_cds_ALV66937.1_138	1.0	1239	0	0	1	1239	1	1239	1.5089999999999998e-296	898	GCA_001485455.1	yihS	lcl|CP008697.1_cds_ALV66937.1_138 [locus_tag=FH07_01595] [protein=sugar isomerase] [protein_id=ALV66937.1] [location=complement(165013..166254)] [gbkey=CDS]	complement(165013..166254)	-	165013	166254	FH07_01595	CP008697.1	165633.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	FH07_01565/FH07_01570/FH07_01570/FH07_01575/FH07_01575/FH07_01580/FH07_01590/FH07_01595/FH07_01600/FH07_01605/FH07_01610/FH07_01615	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	157324	169951	FH07_01565~FH07_01570~FH07_01575~FH07_01580~FH07_01590~FH07_01595~FH07_01600~FH07_01605~FH07_01610~FH07_01615	long		5 (F)
AYG21323.1|CP032667.1	CP008697.1_cds_ALV66938.1_139	0.944	876	49	0	1	876	1	876	7.68e-189	580	GCA_001485455.1	yihT	lcl|CP008697.1_cds_ALV66938.1_139 [locus_tag=FH07_01600] [protein=aldolase] [protein_id=ALV66938.1] [location=complement(166270..167148)] [gbkey=CDS]	complement(166270..167148)	-	166270	167148	FH07_01600	CP008697.1	166709.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	FH07_01565/FH07_01570/FH07_01570/FH07_01575/FH07_01575/FH07_01580/FH07_01590/FH07_01595/FH07_01600/FH07_01605/FH07_01610/FH07_01615	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	157324	169951	FH07_01565~FH07_01570~FH07_01575~FH07_01580~FH07_01590~FH07_01595~FH07_01600~FH07_01605~FH07_01610~FH07_01615	long		5 (F)
AYG21322.1|CP032667.1	CP008697.1_cds_ALV66939.1_140	0.922	894	70	0	1	894	1	894	2.378e-187	576	GCA_001485455.1	yihU	lcl|CP008697.1_cds_ALV66939.1_140 [locus_tag=FH07_01605] [protein=hypothetical protein] [protein_id=ALV66939.1] [location=complement(167172..168068)] [gbkey=CDS]	complement(167172..168068)	-	167172	168068	FH07_01605	CP008697.1	167620.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	FH07_01565/FH07_01570/FH07_01570/FH07_01575/FH07_01575/FH07_01580/FH07_01590/FH07_01595/FH07_01600/FH07_01605/FH07_01610/FH07_01615	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	157324	169951	FH07_01565~FH07_01570~FH07_01575~FH07_01580~FH07_01590~FH07_01595~FH07_01600~FH07_01605~FH07_01610~FH07_01615	long		5 (F)
AYG21321.1|CP032667.1	CP008697.1_cds_ALV66940.1_141	0.948	894	46	0	1	894	1	894	6.396e-194	595	GCA_001485455.1	yihV	lcl|CP008697.1_cds_ALV66940.1_141 [locus_tag=FH07_01610] [protein=sugar kinase] [protein_id=ALV66940.1] [location=168236..169132] [gbkey=CDS]	168236..169132	+	168236	169132	FH07_01610	CP008697.1	168684.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	FH07_01565/FH07_01570/FH07_01570/FH07_01575/FH07_01575/FH07_01580/FH07_01590/FH07_01595/FH07_01600/FH07_01605/FH07_01610/FH07_01615	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	157324	169951	FH07_01565~FH07_01570~FH07_01575~FH07_01580~FH07_01590~FH07_01595~FH07_01600~FH07_01605~FH07_01610~FH07_01615	long		5 (F)
AYG21320.1|CP032667.1	CP008697.1_cds_ALV66941.1_142	0.936	780	50	0	1	780	1	780	8.654e-166	512	GCA_001485455.1	yihW	lcl|CP008697.1_cds_ALV66941.1_142 [locus_tag=FH07_01615] [protein=DeoR faimly transcriptional regulator] [protein_id=ALV66941.1] [location=169166..169951] [gbkey=CDS]	169166..169951	+	169166	169951	FH07_01615	CP008697.1	169558.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	FH07_01565/FH07_01570/FH07_01570/FH07_01575/FH07_01575/FH07_01580/FH07_01590/FH07_01595/FH07_01600/FH07_01605/FH07_01610/FH07_01615	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	157324	169951	FH07_01565~FH07_01570~FH07_01575~FH07_01580~FH07_01590~FH07_01595~FH07_01600~FH07_01605~FH07_01610~FH07_01615	long		5 (F)
AYG21320.1|CP032667.1	CP009050.1_cds_ASQ69499.1_4485	0.709	780	227	0	1	780	1	780	3.774e-117	372	GCA_003433275.1	yihW	lcl|CP009050.1_cds_ASQ69499.1_4485 [locus_tag=A610_4586] [protein=Putative DEOR-type transcriptional regulator] [protein_id=ASQ69499.1] [location=complement(4708189..4708977)] [gbkey=CDS]	complement(4708189..4708977)	-	4708189	4708977	A610_4586	CP009050.1	4708583.0	yihT/yihU/yihV/yihW	A610_4589/A610_4588/A610_4587/A610_4586	yihT~yihU~yihV~yihW	4708189	4711876	A610_4586~A610_4587~A610_4588~A610_4589	short		7 (B1)
AYG21321.1|CP032667.1	CP009050.1_cds_ASQ69500.1_4486	0.668	894	296	0	1	894	1	894	4.754999999999998e-125	397	GCA_003433275.1	yihV	lcl|CP009050.1_cds_ASQ69500.1_4486 [locus_tag=A610_4587] [protein=putative sugar kinase] [protein_id=ASQ69500.1] [location=complement(4709017..4709913)] [gbkey=CDS]	complement(4709017..4709913)	-	4709017	4709913	A610_4587	CP009050.1	4709465.0	yihT/yihU/yihV/yihW	A610_4589/A610_4588/A610_4587/A610_4586	yihT~yihU~yihV~yihW	4708189	4711876	A610_4586~A610_4587~A610_4588~A610_4589	short		7 (B1)
AYG21322.1|CP032667.1	CP009050.1_cds_ASQ69501.1_4487	0.719	876	246	0	1	876	1	876	1.747e-134	424	GCA_003433275.1	yihU	lcl|CP009050.1_cds_ASQ69501.1_4487 [locus_tag=A610_4588] [protein=putative oxidoreductase with NAD(P)-binding Rossmann-fold domain, putative 3-hydroxyisobutyrate dehydrogenase] [protein_id=ASQ69501.1] [location=4710086..4710964] [gbkey=CDS]	4710086..4710964	+	4710086	4710964	A610_4588	CP009050.1	4710525.0	yihT/yihU/yihV/yihW	A610_4589/A610_4588/A610_4587/A610_4586	yihT~yihU~yihV~yihW	4708189	4711876	A610_4586~A610_4587~A610_4588~A610_4589	short		7 (B1)
AYG21323.1|CP032667.1	CP009050.1_cds_ASQ69502.1_4488	0.672	864	283	0	10	873	22	885	1.308e-121	387	GCA_003433275.1	yihT	lcl|CP009050.1_cds_ASQ69502.1_4488 [locus_tag=A610_4589] [protein=putative aldolase yihT] [protein_id=ASQ69502.1] [location=4710989..4711876] [gbkey=CDS]	4710989..4711876	+	4710989	4711876	A610_4589	CP009050.1	4711432.5	yihT/yihU/yihV/yihW	A610_4589/A610_4588/A610_4587/A610_4586	yihT~yihU~yihV~yihW	4708189	4711876	A610_4586~A610_4587~A610_4588~A610_4589	short		7 (B1)
AYG21323.1|CP032667.1	CP009072.1_cds_AIL14754.1_554	0.672	864	283	0	10	873	22	885	1.209e-121	387	GCA_000743255.1	yihT	lcl|CP009072.1_cds_AIL14754.1_554 [locus_tag=DR76_571] [protein=hypothetical protein] [protein_id=AIL14754.1] [location=complement(641473..642360)] [gbkey=CDS]	complement(641473..642360)	-	641473	642360	DR76_571	CP009072.1	641916.5	yihT/yihU/yihV/yihW	DR76_571/DR76_572/DR76_573/DR76_574	yihT~yihU~yihV~yihW	641473	645160	DR76_571~DR76_572~DR76_573~DR76_574	short		6 (B2)
AYG21322.1|CP032667.1	CP009072.1_cds_AIL18490.1_555	0.717	876	248	0	1	876	1	876	4.154e-134	423	GCA_000743255.1	yihU	lcl|CP009072.1_cds_AIL18490.1_555 [locus_tag=DR76_572] [protein=UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain protein] [protein_id=AIL18490.1] [location=complement(642385..643263)] [gbkey=CDS]	complement(642385..643263)	-	642385	643263	DR76_572	CP009072.1	642824.0	yihT/yihU/yihV/yihW	DR76_571/DR76_572/DR76_573/DR76_574	yihT~yihU~yihV~yihW	641473	645160	DR76_571~DR76_572~DR76_573~DR76_574	short		6 (B2)
AYG21321.1|CP032667.1	CP009072.1_cds_AIL16077.1_556	0.67	894	295	0	1	894	1	894	1.248e-125	398	GCA_000743255.1	yihV	lcl|CP009072.1_cds_AIL16077.1_556 [locus_tag=DR76_573] [protein=pfkB carbohydrate kinase family protein] [protein_id=AIL16077.1] [location=643436..644332] [gbkey=CDS]	643436..644332	+	643436	644332	DR76_573	CP009072.1	643884.0	yihT/yihU/yihV/yihW	DR76_571/DR76_572/DR76_573/DR76_574	yihT~yihU~yihV~yihW	641473	645160	DR76_571~DR76_572~DR76_573~DR76_574	short		6 (B2)
AYG21320.1|CP032667.1	CP009072.1_cds_AIL15922.1_557	0.709	780	227	0	1	780	1	780	3.489e-117	372	GCA_000743255.1	yihW	lcl|CP009072.1_cds_AIL15922.1_557 [locus_tag=DR76_574] [protein=bacterial regulatory s, gntR family protein] [protein_id=AIL15922.1] [location=644372..645160] [gbkey=CDS]	644372..645160	+	644372	645160	DR76_574	CP009072.1	644766.0	yihT/yihU/yihV/yihW	DR76_571/DR76_572/DR76_573/DR76_574	yihT~yihU~yihV~yihW	641473	645160	DR76_571~DR76_572~DR76_573~DR76_574	short		6 (B2)
AYG21329.1|CP032667.1	CP009104.1_cds_AIZ80516.1_154	1.0	690	0	0	1	690	1	690	1.396e-159	492	GCA_000801165.1	ompL	lcl|CP009104.1_cds_AIZ80516.1_154 [gene=ompL] [locus_tag=HW42_00875] [protein=porin] [protein_id=AIZ80516.1] [location=complement(182947..183639)] [gbkey=CDS]	complement(182947..183639)	-	182947	183639	HW42_00875	CP009104.1	183293.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	HW42_00875/HW42_00880/HW42_00880/HW42_00885/HW42_00885/HW42_00890/HW42_00895/HW42_00900/HW42_00905/HW42_00910/HW42_00915/HW42_00920	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	182947	194798	HW42_00875~HW42_00880~HW42_00885~HW42_00890~HW42_00895~HW42_00900~HW42_00905~HW42_00910~HW42_00915~HW42_00920	long	STEC	7 (B1)
AYG21328.1|CP032667.1	CP009104.1_cds_AIZ80517.1_155	0.955	1401	63	0	1	1401	1	1401	1.107e-309	939	GCA_000801165.1	yihO	lcl|CP009104.1_cds_AIZ80517.1_155 [locus_tag=HW42_00880] [protein=sugar transporter] [protein_id=AIZ80517.1] [location=complement(183707..185110)] [gbkey=CDS]	complement(183707..185110)	-	183707	185110	HW42_00880	CP009104.1	184408.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	HW42_00875/HW42_00880/HW42_00880/HW42_00885/HW42_00885/HW42_00890/HW42_00895/HW42_00900/HW42_00905/HW42_00910/HW42_00915/HW42_00920	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	182947	194798	HW42_00875~HW42_00880~HW42_00885~HW42_00890~HW42_00895~HW42_00900~HW42_00905~HW42_00910~HW42_00915~HW42_00920	long	STEC	7 (B1)
AYG21328.1|CP032667.1	CP009104.1_cds_AIZ80518.1_156	0.683	1365	430	0	1	1356	10	1374	2.361e-199	621	GCA_000801165.1	yihO	lcl|CP009104.1_cds_AIZ80518.1_156 [locus_tag=HW42_00885] [protein=membrane protein] [protein_id=AIZ80518.1] [location=complement(185153..186538)] [gbkey=CDS]	complement(185153..186538)	-	185153	186538	HW42_00885	CP009104.1	185845.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	HW42_00875/HW42_00880/HW42_00880/HW42_00885/HW42_00885/HW42_00890/HW42_00895/HW42_00900/HW42_00905/HW42_00910/HW42_00915/HW42_00920	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	182947	194798	HW42_00875~HW42_00880~HW42_00885~HW42_00890~HW42_00895~HW42_00900~HW42_00905~HW42_00910~HW42_00915~HW42_00920	long	STEC	7 (B1)
AYG21326.1|CP032667.1	CP009104.1_cds_AIZ80519.1_157	1.0	2034	0	0	1	2034	1	2034	0.0	1470	GCA_000801165.1	yihQ	lcl|CP009104.1_cds_AIZ80519.1_157 [locus_tag=HW42_00890] [protein=alpha-glucosidase] [protein_id=AIZ80519.1] [location=complement(186584..188620)] [gbkey=CDS]	complement(186584..188620)	-	186584	188620	HW42_00890	CP009104.1	187602.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	HW42_00875/HW42_00880/HW42_00880/HW42_00885/HW42_00885/HW42_00890/HW42_00895/HW42_00900/HW42_00905/HW42_00910/HW42_00915/HW42_00920	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	182947	194798	HW42_00875~HW42_00880~HW42_00885~HW42_00890~HW42_00895~HW42_00900~HW42_00905~HW42_00910~HW42_00915~HW42_00920	long	STEC	7 (B1)
AYG21325.1|CP032667.1	CP009104.1_cds_AIZ80520.1_158	0.973	900	24	0	25	924	1	900	4.125e-201	617	GCA_000801165.1	yihR	lcl|CP009104.1_cds_AIZ80520.1_158 [locus_tag=HW42_00895] [protein=aldose epimerase] [protein_id=AIZ80520.1] [location=complement(188819..189721)] [gbkey=CDS]	complement(188819..189721)	-	188819	189721	HW42_00895	CP009104.1	189270.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	HW42_00875/HW42_00880/HW42_00880/HW42_00885/HW42_00885/HW42_00890/HW42_00895/HW42_00900/HW42_00905/HW42_00910/HW42_00915/HW42_00920	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	182947	194798	HW42_00875~HW42_00880~HW42_00885~HW42_00890~HW42_00895~HW42_00900~HW42_00905~HW42_00910~HW42_00915~HW42_00920	long	STEC	7 (B1)
AYG21324.1|CP032667.1	CP009104.1_cds_AIZ80521.1_159	1.0	1239	0	0	1	1239	1	1239	3.766e-299	906	GCA_000801165.1	yihS	lcl|CP009104.1_cds_AIZ80521.1_159 [locus_tag=HW42_00900] [protein=sugar isomerase] [protein_id=AIZ80521.1] [location=complement(189859..191100)] [gbkey=CDS]	complement(189859..191100)	-	189859	191100	HW42_00900	CP009104.1	190479.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	HW42_00875/HW42_00880/HW42_00880/HW42_00885/HW42_00885/HW42_00890/HW42_00895/HW42_00900/HW42_00905/HW42_00910/HW42_00915/HW42_00920	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	182947	194798	HW42_00875~HW42_00880~HW42_00885~HW42_00890~HW42_00895~HW42_00900~HW42_00905~HW42_00910~HW42_00915~HW42_00920	long	STEC	7 (B1)
AYG21323.1|CP032667.1	CP009104.1_cds_AIZ80522.1_160	0.952	876	42	0	1	876	1	876	9.255e-191	586	GCA_000801165.1	yihT	lcl|CP009104.1_cds_AIZ80522.1_160 [locus_tag=HW42_00905] [protein=aldolase] [protein_id=AIZ80522.1] [location=complement(191117..191995)] [gbkey=CDS]	complement(191117..191995)	-	191117	191995	HW42_00905	CP009104.1	191556.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	HW42_00875/HW42_00880/HW42_00880/HW42_00885/HW42_00885/HW42_00890/HW42_00895/HW42_00900/HW42_00905/HW42_00910/HW42_00915/HW42_00920	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	182947	194798	HW42_00875~HW42_00880~HW42_00885~HW42_00890~HW42_00895~HW42_00900~HW42_00905~HW42_00910~HW42_00915~HW42_00920	long	STEC	7 (B1)
AYG21322.1|CP032667.1	CP009104.1_cds_AIZ80523.1_161	0.934	894	59	0	1	894	1	894	2.303e-190	585	GCA_000801165.1	yihU	lcl|CP009104.1_cds_AIZ80523.1_161 [locus_tag=HW42_00910] [protein=gamma-hydroxybutyrate dehydrogenase] [protein_id=AIZ80523.1] [location=complement(192019..192915)] [gbkey=CDS]	complement(192019..192915)	-	192019	192915	HW42_00910	CP009104.1	192467.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	HW42_00875/HW42_00880/HW42_00880/HW42_00885/HW42_00885/HW42_00890/HW42_00895/HW42_00900/HW42_00905/HW42_00910/HW42_00915/HW42_00920	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	182947	194798	HW42_00875~HW42_00880~HW42_00885~HW42_00890~HW42_00895~HW42_00900~HW42_00905~HW42_00910~HW42_00915~HW42_00920	long	STEC	7 (B1)
AYG21321.1|CP032667.1	CP009104.1_cds_AIZ80524.1_162	0.956	894	39	0	1	894	1	894	7.707999999999999e-196	601	GCA_000801165.1	yihV	lcl|CP009104.1_cds_AIZ80524.1_162 [locus_tag=HW42_00915] [protein=sugar kinase] [protein_id=AIZ80524.1] [location=193083..193979] [gbkey=CDS]	193083..193979	+	193083	193979	HW42_00915	CP009104.1	193531.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	HW42_00875/HW42_00880/HW42_00880/HW42_00885/HW42_00885/HW42_00890/HW42_00895/HW42_00900/HW42_00905/HW42_00910/HW42_00915/HW42_00920	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	182947	194798	HW42_00875~HW42_00880~HW42_00885~HW42_00890~HW42_00895~HW42_00900~HW42_00905~HW42_00910~HW42_00915~HW42_00920	long	STEC	7 (B1)
AYG21320.1|CP032667.1	CP009104.1_cds_AIZ80525.1_163	0.935	783	51	0	1	783	1	783	2.438e-166	514	GCA_000801165.1	yihW	lcl|CP009104.1_cds_AIZ80525.1_163 [locus_tag=HW42_00920] [protein=DeoR faimly transcriptional regulator] [protein_id=AIZ80525.1] [location=194013..194798] [gbkey=CDS]	194013..194798	+	194013	194798	HW42_00920	CP009104.1	194405.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	HW42_00875/HW42_00880/HW42_00880/HW42_00885/HW42_00885/HW42_00890/HW42_00895/HW42_00900/HW42_00905/HW42_00910/HW42_00915/HW42_00920	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	182947	194798	HW42_00875~HW42_00880~HW42_00885~HW42_00890~HW42_00895~HW42_00900~HW42_00905~HW42_00910~HW42_00915~HW42_00920	long	STEC	7 (B1)
AYG21320.1|CP032667.1	CP009106.2_cds_AIZ85067.1_167	0.709	780	227	0	1	780	1	780	3.404e-117	372	GCA_000801185.2	yihW	lcl|CP009106.2_cds_AIZ85067.1_167 [locus_tag=HW43_00970] [protein=DeoR faimly transcriptional regulator] [protein_id=AIZ85067.1] [location=complement(188295..189083)] [gbkey=CDS]	complement(188295..189083)	-	188295	189083	HW43_00970	CP009106.2	188689.0	yihT/yihU/yihV/yihW	HW43_00985/HW43_00980/HW43_00975/HW43_00970	yihT~yihU~yihV~yihW	188295	191982	HW43_00970~HW43_00975~HW43_00980~HW43_00985	short	STEC	7 (B1)
AYG21321.1|CP032667.1	CP009106.2_cds_AIZ85068.1_168	0.668	894	296	0	1	894	1	894	4.289e-125	397	GCA_000801185.2	yihV	lcl|CP009106.2_cds_AIZ85068.1_168 [locus_tag=HW43_00975] [protein=sugar kinase] [protein_id=AIZ85068.1] [location=complement(189123..190019)] [gbkey=CDS]	complement(189123..190019)	-	189123	190019	HW43_00975	CP009106.2	189571.0	yihT/yihU/yihV/yihW	HW43_00985/HW43_00980/HW43_00975/HW43_00970	yihT~yihU~yihV~yihW	188295	191982	HW43_00970~HW43_00975~HW43_00980~HW43_00985	short	STEC	7 (B1)
AYG21322.1|CP032667.1	CP009106.2_cds_AIZ85069.1_169	0.719	876	246	0	1	876	1	876	1.576e-134	424	GCA_000801185.2	yihU	lcl|CP009106.2_cds_AIZ85069.1_169 [locus_tag=HW43_00980] [protein=6-phosphogluconate dehydrogenase] [protein_id=AIZ85069.1] [location=190192..191070] [gbkey=CDS]	190192..191070	+	190192	191070	HW43_00980	CP009106.2	190631.0	yihT/yihU/yihV/yihW	HW43_00985/HW43_00980/HW43_00975/HW43_00970	yihT~yihU~yihV~yihW	188295	191982	HW43_00970~HW43_00975~HW43_00980~HW43_00985	short	STEC	7 (B1)
AYG21323.1|CP032667.1	CP009106.2_cds_AIZ85070.1_170	0.672	864	283	0	10	873	22	885	1.1800000000000002e-121	387	GCA_000801185.2	yihT	lcl|CP009106.2_cds_AIZ85070.1_170 [locus_tag=HW43_00985] [protein=aldolase] [protein_id=AIZ85070.1] [location=191095..191982] [gbkey=CDS]	191095..191982	+	191095	191982	HW43_00985	CP009106.2	191538.5	yihT/yihU/yihV/yihW	HW43_00985/HW43_00980/HW43_00975/HW43_00970	yihT~yihU~yihV~yihW	188295	191982	HW43_00970~HW43_00975~HW43_00980~HW43_00985	short	STEC	7 (B1)
